300	68	115
290	2	68	89	97	1	D
291	2	68	100	90	2	B
292	1	68	70	86	4	C
293	1	68	67	94	1	D
294	2	68	100	89	3	A
295	1	68	86	85	4	B
296	1	69	88	90	4	C
297	1	69	78	83	4	D
298	1	69	71	86	4	B
299	1	69	94	81	4	C
300	1	69	66	76	4	D
-1
