3000	15	538
98	1	23	153	164	2	C
99	2	24	161	194	2	A
100	1	25	185	191	2	C
101	1	25	173	162	3	D
102	1	25	168	177	1	A
103	2	26	159	200	3	B
104	1	26	173	173	2	A
105	2	26	169	157	4	B
106	1	27	162	193	2	C
107	1	27	187	158	1	D
108	1	27	151	184	2	C
109	1	27	183	197	4	D
110	2	28	163	162	3	C
111	1	28	181	184	1	D
112	1	28	191	175	2	A
113	1	29	177	161	2	C
114	1	29	175	169	2	D
115	2	30	162	181	2	C
116	1	30	170	181	4	B
117	1	30	186	184	2	A
118	1	30	191	156	2	B
119	1	30	169	162	4	D
120	1	31	177	155	2	C
121	2	31	182	161	1	A
122	1	32	154	172	2	C
123	1	32	174	157	3	D
124	2	32	190	166	2	B
125	2	32	160	193	4	A
126	2	32	189	188	3	B
127	1	32	174	200	3	B
128	2	32	184	189	2	A
129	2	32	183	197	2	C
130	1	32	178	197	1	B
131	1	33	167	192	3	B
132	1	33	170	185	2	A
133	1	33	187	174	1	D
134	1	33	158	188	4	D
135	1	33	155	193	1	B
136	1	33	173	169	3	C
137	1	33	168	178	4	A
138	1	34	168	170	3	D
139	1	34	170	165	2	D
140	1	34	175	164	3	B
141	1	34	194	191	2	C
142	1	34	171	156	1	D
143	1	34	191	196	2	C
144	1	35	171	168	2	B
145	1	35	187	160	1	D
146	2	35	186	192	4	A
147	1	35	180	167	1	C
148	1	36	163	179	3	C
149	1	36	173	154	1	A
150	1	36	179	170	2	A
151	1	36	160	164	3	A
152	1	37	199	162	3	B
153	1	37	154	194	3	D
154	1	38	194	156	2	A
155	1	38	165	159	2	A
156	1	38	156	176	1	B
157	1	38	162	192	1	A
158	1	38	166	200	2	D
159	2	38	171	185	2	D
160	1	39	193	151	4	A
161	1	40	153	175	3	D
162	1	40	176	185	2	B
163	1	40	185	200	2	A
164	2	40	194	151	1	C
165	1	41	167	156	3	D
166	1	41	193	173	2	D
167	2	41	173	192	1	C
168	1	41	151	191	3	C
169	1	42	183	187	1	A
170	1	42	198	200	3	D
171	1	42	175	160	1	A
172	1	42	194	152	3	C
173	1	42	161	168	2	A
174	1	42	169	181	4	B
175	2	43	194	182	3	C
176	1	43	185	192	4	B
177	2	43	183	175	3	D
178	2	43	152	169	3	D
179	2	43	189	182	3	A
180	1	44	170	174	4	D
181	1	44	177	174	4	B
182	1	44	169	200	1	D
183	1	44	159	161	2	C
184	1	45	188	189	1	C
185	2	45	192	196	2	C
186	1	45	180	200	1	A
187	1	45	159	183	1	D
188	2	45	194	188	1	D
189	1	46	194	172	3	B
190	1	46	188	181	3	C
191	1	46	166	198	3	B
192	1	47	199	165	3	C
193	1	47	160	198	4	C
194	2	47	198	167	1	D
195	1	47	160	165	3	C
196	1	47	193	174	2	A
197	1	47	194	181	1	B
198	2	47	193	153	3	A
199	2	48	169	165	3	A
200	1	48	168	178	3	B
201	1	48	185	173	4	D
202	1	48	158	193	4	A
203	1	48	179	175	1	B
204	1	49	189	169	1	A
205	1	49	173	199	1	A
206	1	49	173	171	4	D
207	1	49	194	197	4	D
208	1	49	180	168	3	B
209	1	49	169	200	4	A
210	1	50	183	168	4	D
211	1	50	179	175	2	B
212	1	50	198	192	4	C
213	1	51	152	196	3	B
214	1	51	167	190	2	A
215	1	52	190	165	3	B
216	1	52	184	164	1	B
217	1	52	159	175	2	B
218	2	52	176	174	1	A
219	1	53	198	182	4	B
220	1	53	160	185	2	D
221	1	53	169	199	4	B
222	1	54	184	155	1	A
223	2	54	165	184	4	B
224	1	54	197	189	4	D
225	1	54	175	168	4	C
226	2	54	165	175	3	D
227	1	54	159	173	2	D
228	1	54	160	161	2	C
229	1	54	177	187	4	D
230	1	54	157	194	3	C
231	1	55	152	163	1	C
232	1	55	171	179	3	A
233	1	55	153	185	4	B
234	1	55	184	187	1	B
235	1	55	186	185	1	C
236	1	55	154	190	2	C
237	1	55	161	195	2	D
238	1	56	177	180	2	D
239	1	56	195	162	3	B
240	1	56	200	155	3	B
241	1	57	193	178	4	B
242	1	57	160	193	3	D
243	2	57	173	165	2	A
244	1	57	160	153	2	D
245	1	57	162	191	3	A
246	2	58	154	165	3	A
247	1	58	197	172	3	D
248	1	58	160	186	2	B
249	1	58	151	192	3	D
250	1	59	190	170	1	C
251	1	59	190	177	2	A
252	1	59	181	185	3	B
253	1	59	156	186	4	B
254	1	60	197	184	4	B
255	1	60	156	193	2	A
256	1	60	158	172	2	C
257	2	60	160	181	3	C
258	2	61	195	198	2	B
259	2	61	168	174	3	A
260	1	61	198	159	4	D
261	1	61	185	187	3	D
262	1	62	167	182	3	D
263	1	62	152	163	2	C
264	1	62	166	181	2	A
265	2	62	160	154	1	D
266	1	63	178	156	2	B
267	1	63	162	195	4	D
268	2	63	188	198	1	B
269	1	63	183	182	1	C
270	1	63	175	157	4	B
271	1	63	172	182	2	C
272	1	63	179	190	2	D
273	1	64	199	195	4	C
274	1	64	173	195	4	C
275	2	64	153	157	1	A
276	1	64	165	184	3	B
277	1	64	181	166	3	A
278	1	65	175	199	3	B
279	1	65	178	165	2	B
280	1	65	187	164	2	B
281	2	65	170	196	2	B
282	2	65	183	177	1	A
283	2	65	166	163	4	C
284	1	65	162	172	1	C
285	1	65	156	168	1	D
286	1	65	155	157	4	B
287	1	66	166	155	1	A
288	1	66	161	152	2	C
289	2	66	171	197	1	D
290	2	67	191	184	3	C
291	1	67	157	175	1	C
292	1	67	166	159	1	B
293	1	67	164	188	2	D
294	1	68	186	197	1	C
295	2	69	199	157	1	A
296	1	69	200	196	1	B
297	2	69	158	152	3	D
298	1	69	158	153	4	C
299	1	69	164	171	3	D
300	1	69	183	184	4	B
-1
