4500	16	846
153	1	37	190	159	4	A
154	1	37	168	199	1	A
155	1	37	200	189	2	D
156	1	38	196	196	1	C
157	1	38	156	157	4	C
158	2	39	159	193	3	C
159	1	39	179	153	3	A
160	2	39	166	173	1	C
161	1	39	163	193	2	C
162	1	39	192	152	1	C
163	1	39	168	168	1	C
164	1	40	200	172	4	A
165	1	40	197	183	3	D
166	1	40	168	174	1	C
167	1	40	154	196	1	D
168	1	40	189	158	2	A
169	2	40	155	177	4	D
170	1	41	197	151	4	A
171	1	41	159	153	4	A
172	1	41	169	173	2	D
173	1	41	174	189	2	B
174	1	41	159	176	4	C
175	1	42	184	177	1	D
176	1	42	195	176	2	A
177	1	42	184	194	1	C
178	2	42	174	176	1	B
179	2	42	155	162	2	D
180	1	42	154	197	3	A
181	1	43	168	197	1	D
182	1	43	176	164	2	B
183	1	43	165	165	2	A
184	1	43	181	157	1	B
185	1	44	174	174	1	D
186	1	44	198	198	2	D
187	1	44	173	178	3	D
188	2	44	167	165	2	B
189	1	44	182	151	1	D
190	1	44	198	186	4	A
191	1	44	174	191	3	C
192	1	44	192	173	3	A
193	1	45	166	157	3	D
194	1	45	169	176	3	A
195	1	45	154	153	3	D
196	1	46	187	192	4	B
197	1	46	200	192	4	A
198	2	46	161	155	2	D
199	1	46	157	197	2	B
200	1	46	168	192	1	C
201	1	47	186	198	4	A
202	1	47	175	194	3	B
203	1	47	156	167	3	C
204	1	48	173	179	1	A
205	1	48	159	198	3	D
206	1	48	160	164	3	C
207	1	49	176	189	2	B
208	1	49	198	153	2	B
209	1	50	186	177	1	D
210	1	50	169	192	2	B
211	2	50	173	177	4	C
212	2	50	197	194	4	D
213	1	51	160	197	1	B
214	1	51	173	189	3	A
215	1	52	163	181	1	C
216	2	52	176	168	3	D
217	1	52	162	182	1	B
218	1	52	165	169	1	D
219	1	52	170	193	2	C
220	1	52	179	167	3	B
221	1	52	193	185	1	C
222	1	53	151	162	3	C
223	1	53	169	184	3	C
224	2	53	152	164	3	B
225	1	53	190	173	1	D
226	1	53	200	187	1	D
227	1	53	174	190	2	D
228	1	53	163	184	2	D
229	1	53	186	161	3	D
230	1	53	151	166	4	A
231	1	53	158	165	4	C
232	1	53	163	189	4	A
233	1	53	192	171	2	B
234	2	54	162	161	4	A
235	1	54	157	161	4	B
236	1	54	179	187	3	A
237	1	54	167	157	4	B
238	1	54	176	167	4	C
239	1	54	170	190	2	C
240	1	55	151	164	3	C
241	1	55	185	174	2	B
242	1	55	175	196	2	B
243	2	55	194	152	2	C
244	1	55	153	165	4	D
245	1	56	196	164	1	A
246	1	56	158	154	4	B
247	1	56	189	175	1	D
248	1	56	176	186	4	B
249	1	57	183	190	3	A
250	1	57	151	195	2	B
251	1	57	172	183	3	B
252	1	57	154	171	1	D
253	2	57	196	151	4	C
254	1	57	156	189	4	A
255	1	58	186	153	2	D
256	1	58	170	161	4	B
257	1	58	165	170	2	D
258	1	59	182	155	3	C
259	2	59	195	157	1	C
260	1	60	192	175	2	C
261	1	60	189	199	3	C
262	1	60	174	157	3	C
263	1	60	186	151	1	B
264	1	60	152	170	1	C
265	1	60	155	188	2	D
266	1	60	196	190	3	B
267	1	61	185	162	4	A
268	1	61	186	194	2	A
269	1	61	169	200	3	B
270	1	62	184	195	4	C
271	1	62	185	189	2	A
272	1	62	197	165	2	A
273	1	62	197	182	3	C
274	1	62	186	194	3	B
275	1	63	187	162	1	C
276	1	63	158	200	3	B
277	2	64	180	197	3	B
278	1	64	183	153	2	D
279	1	64	200	186	4	B
280	1	64	191	170	4	B
281	1	65	157	176	3	D
282	1	65	186	176	1	A
283	2	65	188	183	3	D
284	1	66	192	185	3	A
285	1	66	179	171	2	A
286	1	66	158	187	1	C
287	1	67	170	157	1	A
288	1	67	188	175	2	A
289	1	67	180	192	4	A
290	1	67	185	168	4	A
291	1	68	187	163	1	B
292	2	68	184	154	4	A
293	1	68	176	178	4	D
294	1	68	187	165	2	A
295	1	68	182	180	3	A
296	1	68	195	187	2	D
297	1	69	159	154	4	B
298	1	69	156	161	4	D
299	1	69	198	200	2	D
300	1	69	198	177	2	C
-1
