3000	16	592
150	2	35	183	178	1	A
151	1	35	189	196	3	C
152	1	35	181	155	1	D
153	1	35	186	187	3	D
154	1	36	188	189	1	B
155	1	36	153	192	4	C
156	1	36	177	163	3	B
157	2	36	162	184	3	D
158	1	36	166	176	3	C
159	1	36	200	198	4	B
160	1	36	177	181	2	A
161	1	36	172	157	3	C
162	1	37	165	160	3	B
163	1	37	194	158	3	D
164	2	38	182	164	1	D
165	1	38	194	167	1	B
166	1	38	167	183	2	B
167	1	39	198	174	2	B
168	1	39	197	179	2	D
169	1	39	168	174	4	D
170	2	39	190	191	1	D
171	1	40	188	164	3	B
172	1	40	190	196	2	B
173	1	40	169	157	3	A
174	1	40	192	193	3	D
175	1	40	198	183	3	B
176	1	40	191	161	2	A
177	1	40	178	189	3	B
178	1	40	160	153	1	A
179	1	41	159	186	2	D
180	2	41	178	175	3	A
181	1	41	171	187	2	B
182	1	42	161	178	1	A
183	1	42	180	192	3	B
184	1	42	151	151	2	A
185	1	42	159	156	3	C
186	2	42	169	170	1	A
187	1	42	158	159	1	B
188	1	43	162	175	4	A
189	1	43	200	183	4	D
190	1	44	166	178	2	D
191	1	44	151	197	2	B
192	1	44	190	188	3	A
193	1	44	157	152	2	A
194	2	44	198	190	2	C
195	1	44	197	199	1	A
196	1	44	155	174	2	C
197	2	44	163	185	4	C
198	1	45	189	188	1	D
199	1	45	200	191	1	B
200	2	45	190	154	2	B
201	1	46	151	178	3	B
202	1	46	193	182	2	A
203	1	46	154	181	3	A
204	1	46	151	198	2	B
205	2	46	177	192	4	A
206	1	46	178	166	2	D
207	1	47	162	184	4	C
208	1	48	171	194	3	C
209	2	48	171	164	1	C
210	1	48	176	179	3	B
211	1	48	152	164	1	C
212	1	49	199	154	3	C
213	1	49	187	158	1	C
214	1	49	193	191	2	B
215	1	50	198	177	3	D
216	1	50	186	186	3	B
217	1	50	181	159	2	A
218	1	51	170	190	1	A
219	1	51	194	182	3	D
220	1	51	160	191	3	B
221	2	51	159	183	2	D
222	2	52	157	188	3	B
223	2	52	191	177	4	D
224	1	52	160	180	3	A
225	1	52	200	165	2	A
226	1	52	169	188	4	B
227	2	53	151	173	2	C
228	1	53	194	166	3	B
229	1	53	192	155	4	C
230	1	53	159	157	1	D
231	1	54	157	152	3	C
232	1	54	197	176	2	D
233	2	54	197	159	3	A
234	2	54	151	172	3	A
235	1	54	156	195	4	B
236	1	54	182	198	3	B
237	2	55	156	197	3	A
238	2	55	167	168	4	A
239	1	55	175	176	3	B
240	1	56	174	152	3	D
241	1	56	158	184	4	B
242	1	56	155	174	3	A
243	2	56	185	181	2	A
244	1	56	152	152	3	B
245	1	57	180	180	4	C
246	2	57	183	188	3	B
247	1	57	193	175	3	D
248	1	57	161	189	1	D
249	1	58	151	157	3	D
250	1	59	171	153	2	D
251	1	59	182	197	1	C
252	1	59	194	156	4	C
253	2	59	154	189	2	A
254	1	59	184	189	2	A
255	2	60	197	169	1	B
256	1	60	187	159	1	D
257	1	60	183	163	1	C
258	2	60	162	179	1	B
259	1	60	183	176	2	A
260	2	61	161	179	3	B
261	2	61	176	167	2	A
262	1	61	157	165	1	B
263	1	61	177	195	2	B
264	1	61	163	164	3	A
265	1	62	178	179	3	C
266	1	62	178	159	2	B
267	2	62	153	192	2	D
268	2	63	172	178	1	A
269	1	63	200	184	2	C
270	2	63	177	166	3	C
271	2	63	192	199	4	C
272	2	63	152	185	2	D
273	1	64	176	194	3	B
274	2	64	163	174	2	A
275	1	64	167	157	3	A
276	1	64	161	186	2	A
277	1	64	179	197	2	D
278	1	64	197	159	4	D
279	2	64	185	160	2	D
280	1	64	176	189	3	D
281	2	64	195	194	3	B
282	2	64	199	158	4	A
283	2	64	200	177	1	A
284	1	65	198	190	2	B
285	1	65	162	173	2	C
286	2	65	173	164	3	B
287	2	66	197	182	4	C
288	1	67	174	156	2	C
289	1	67	182	175	2	A
290	1	67	158	155	1	A
291	1	67	173	159	1	A
292	2	67	174	182	3	A
293	1	67	154	187	1	D
294	1	67	176	197	1	D
295	2	68	191	197	4	C
296	1	68	193	198	1	D
297	1	69	194	161	4	D
298	1	69	167	182	2	C
299	1	69	171	170	1	D
300	1	69	165	191	1	C
-1
