1500	19	258
116	1	24	157	192	1	D
117	1	24	197	153	1	C
118	1	24	178	151	1	A
119	2	25	194	191	1	D
120	1	25	163	166	1	A
121	1	26	200	179	1	A
122	1	26	194	172	4	D
123	1	26	173	164	2	B
124	2	26	197	157	3	A
125	1	26	157	164	2	A
126	1	27	183	186	3	C
127	1	28	173	161	4	B
128	2	28	163	198	3	A
129	2	29	170	167	2	B
130	2	29	174	154	4	A
131	1	29	160	160	2	D
132	1	29	161	160	1	B
133	1	29	177	175	2	A
134	1	30	173	166	3	D
135	2	30	172	187	1	B
136	1	30	183	197	1	D
137	1	30	176	183	3	A
138	1	30	200	168	2	B
139	1	31	169	156	2	D
140	1	31	187	182	4	B
141	1	31	173	158	4	C
142	2	31	186	187	1	B
143	1	31	192	151	3	C
144	2	32	185	152	3	C
145	2	32	198	159	2	C
146	1	32	162	165	1	B
147	1	33	183	163	4	C
148	1	33	156	163	1	C
149	1	34	168	153	2	C
150	1	34	184	175	3	B
151	1	34	170	163	2	A
152	1	35	152	184	3	C
153	1	36	196	191	2	B
154	2	36	156	177	4	B
155	1	36	179	153	1	A
156	1	36	193	167	2	D
157	1	36	193	171	2	B
158	2	37	170	177	4	A
159	2	37	182	193	1	A
160	2	37	174	155	1	B
161	1	37	175	170	1	D
162	1	37	157	171	2	B
163	1	37	160	195	2	D
164	1	38	189	189	3	B
165	1	38	198	174	1	C
166	1	38	154	170	3	B
167	1	39	195	176	1	D
168	2	39	162	199	3	D
169	1	39	165	162	3	B
170	1	39	199	197	1	A
171	1	39	175	153	3	C
172	1	39	158	182	2	A
173	1	39	157	196	2	A
174	1	39	179	172	4	D
175	1	39	164	155	4	B
176	1	40	181	171	1	B
177	1	40	159	174	1	A
178	1	40	195	175	1	B
179	1	41	180	173	2	A
180	2	41	170	176	3	B
181	1	41	188	154	3	D
182	2	41	184	197	3	C
183	2	41	159	190	3	D
184	1	41	167	168	2	C
185	1	41	153	186	3	C
186	1	42	171	179	3	A
187	1	42	186	166	1	C
188	1	42	167	160	1	B
189	1	42	193	182	4	A
190	1	43	159	151	1	B
191	2	43	163	177	1	C
192	1	43	187	178	4	D
193	2	43	177	155	3	B
194	1	44	176	189	4	B
195	2	44	191	167	1	C
196	1	44	183	179	4	D
197	1	44	186	164	2	A
198	1	45	190	200	4	C
199	2	45	197	186	2	D
200	1	45	179	181	4	B
201	1	45	174	198	3	D
202	1	45	170	183	2	D
203	1	45	167	172	4	B
204	1	45	192	183	1	A
205	1	46	163	155	2	C
206	2	46	155	197	3	D
207	1	46	177	165	4	D
208	1	46	191	197	4	B
209	1	47	190	195	3	C
210	1	47	172	197	2	A
211	2	47	195	194	4	B
212	1	47	199	191	1	A
213	1	47	190	153	3	A
214	1	48	154	197	4	D
215	1	48	157	187	1	B
216	1	48	196	182	4	D
217	1	48	180	189	1	C
218	1	49	186	172	1	A
219	2	49	168	177	1	B
220	1	49	177	200	1	C
221	1	49	187	172	4	D
222	1	49	194	161	4	D
223	1	50	156	191	2	D
224	1	50	199	174	2	B
225	1	50	173	177	3	C
226	2	50	162	158	2	C
227	1	50	195	196	3	B
228	1	50	189	165	3	B
229	1	50	186	163	4	C
230	1	51	169	173	3	D
231	2	51	200	167	2	A
232	1	51	184	190	1	D
233	1	52	182	159	4	B
234	1	52	167	153	1	D
235	2	52	164	181	2	A
236	1	52	181	170	4	B
237	1	52	152	198	3	A
238	1	53	190	190	1	D
239	1	53	189	187	1	D
240	2	53	159	189	2	A
241	1	53	177	172	3	A
242	1	53	196	188	3	B
243	1	54	171	188	1	B
244	1	55	174	152	1	B
245	1	55	198	189	4	C
246	1	55	166	154	2	C
247	1	56	158	154	2	C
248	1	56	165	154	2	A
249	1	56	196	187	3	C
250	1	56	154	178	4	A
251	1	56	195	198	3	C
252	2	56	156	181	2	D
253	1	57	188	198	1	B
254	1	57	151	191	3	A
255	1	57	178	162	2	C
256	1	58	162	171	1	A
257	1	58	188	163	2	C
258	1	58	166	184	4	B
259	1	59	196	151	1	D
260	1	60	178	187	2	B
261	1	60	165	164	4	C
262	1	61	161	173	3	D
263	2	61	170	183	3	D
264	1	62	175	172	2	B
265	1	62	192	197	2	B
266	1	63	185	174	3	B
267	1	64	185	165	1	C
268	1	64	192	151	1	A
269	1	64	200	151	2	D
270	1	64	175	174	3	D
271	1	64	163	153	1	B
272	2	65	158	176	1	D
273	2	65	179	163	2	C
274	1	65	176	156	1	A
275	2	65	197	180	1	B
276	1	65	151	159	4	B
277	1	66	191	176	3	D
278	2	66	154	185	2	A
279	2	66	172	170	4	D
280	1	66	184	183	4	D
281	1	66	191	154	2	B
282	1	66	181	198	2	A
283	2	66	152	172	2	C
284	1	67	186	170	4	B
285	1	67	188	152	4	D
286	1	67	164	184	1	A
287	1	67	195	166	4	D
288	2	67	162	182	2	B
289	2	67	185	199	3	D
290	1	68	192	170	3	A
291	1	68	168	196	1	C
292	1	68	188	168	3	B
293	1	68	184	198	1	A
294	1	69	179	174	4	B
295	1	69	161	180	3	B
296	2	69	177	198	3	D
297	1	69	185	161	4	C
298	1	69	183	161	3	B
299	1	69	184	172	2	D
300	1	69	177	200	2	A
-1
